ISO_YEAR,ISO_WEEK,ISO_WEEKSTARTDATE,region,location,admin1,latitude,longitude,daily_records,unique_daily_dates,mean_temperature_available_days,min_temperature_available_days,max_temperature_available_days,weekly_mean_temperature,weekly_min_temperature,weekly_max_temperature,complete_week
2000,3,2000-01-17,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,2.8285714285714287,-1.4,9.2,True
2000,3,2000-01-17,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,3.8714285714285714,-2.3,11.0,True
2000,3,2000-01-17,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-6.214285714285714,-11.9,-2.5,True
2000,3,2000-01-17,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,1.957142857142857,-2.5,8.7,True
2000,3,2000-01-17,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,5.357142857142857,0.1,12.5,True
2000,3,2000-01-17,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,3.8285714285714283,-3.3,11.6,True
2000,4,2000-01-24,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.7,-0.9,10.5,True
2000,4,2000-01-24,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,3.8857142857142857,-1.7,11.3,True
2000,4,2000-01-24,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,2.1714285714285713,-4.7,12.2,True
2000,4,2000-01-24,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,16.37142857142857,12.5,22.2,True
2000,4,2000-01-24,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,0.3714285714285714,-6.5,6.2,True
2000,4,2000-01-24,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,3.585714285714286,-2.6,11.8,True
2000,4,2000-01-24,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-8.642857142857142,-16.3,1.4,True
2000,4,2000-01-24,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,0.1142857142857144,-5.4,9.1,True
2000,4,2000-01-24,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,4.514285714285714,-0.5,11.4,True
2000,4,2000-01-24,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,3.042857142857143,-3.9,12.6,True
2000,5,2000-01-31,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.971428571428571,0.8,12.0,True
2000,5,2000-01-31,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,4.228571428571429,-0.7,10.1,True
2000,5,2000-01-31,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,2.557142857142857,-3.1,10.1,True
2000,5,2000-01-31,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,17.657142857142855,14.7,21.1,True
2000,5,2000-01-31,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,2.185714285714286,-1.0,6.0,True
2000,5,2000-01-31,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,3.757142857142857,-0.4,9.2,True
2000,5,2000-01-31,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-6.285714285714286,-11.9,-1.9,True
2000,5,2000-01-31,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,1.3714285714285714,-4.0,7.2,True
2000,5,2000-01-31,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,5.185714285714285,0.5,10.9,True
2000,5,2000-01-31,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,4.0285714285714285,-1.5,10.0,True
2000,6,2000-02-07,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.928571428571429,0.3,11.7,True
2000,6,2000-02-07,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,4.171428571428572,-0.4,12.4,True
2000,6,2000-02-07,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,3.1285714285714286,-2.8,10.8,True
2000,6,2000-02-07,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,16.45714285714286,12.2,20.4,True
2000,6,2000-02-07,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,2.642857142857143,-0.2,7.1,True
2000,6,2000-02-07,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,4.285714285714286,-0.6,11.3,True
2000,6,2000-02-07,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-7.8,-12.2,-3.2,True
2000,6,2000-02-07,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,1.5,-2.9,7.8,True
2000,6,2000-02-07,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,5.628571428571428,0.5,11.2,True
2000,6,2000-02-07,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,4.4,-3.4,11.7,True
2000,7,2000-02-14,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.285714285714286,0.3,11.6,True
2000,7,2000-02-14,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,3.257142857142857,-0.8,11.8,True
2000,7,2000-02-14,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,2.0142857142857142,-3.4,10.1,True
2000,7,2000-02-14,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,16.900000000000002,12.1,22.7,True
2000,7,2000-02-14,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,0.5,-2.2,8.2,True
2000,7,2000-02-14,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,3.0,-2.1,10.8,True
2000,7,2000-02-14,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-6.071428571428571,-10.9,-0.8,True
2000,7,2000-02-14,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,-0.3,-4.7,6.0,True
2000,7,2000-02-14,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,4.328571428571428,0.4,11.0,True
2000,7,2000-02-14,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,2.2,-4.0,8.5,True
2000,8,2000-02-21,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,4.614285714285714,1.1,9.6,True
2000,8,2000-02-21,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,3.1142857142857143,-1.0,9.7,True
2000,8,2000-02-21,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,1.3142857142857143,-3.7,7.1,True
2000,8,2000-02-21,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,15.971428571428572,13.9,18.6,True
2000,8,2000-02-21,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,-0.24285714285714283,-3.1,3.2,True
2000,8,2000-02-21,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,2.4,-2.8,7.7,True
2000,8,2000-02-21,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-7.871428571428572,-12.8,-2.0,True
2000,8,2000-02-21,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,-0.7428571428571429,-4.8,2.7,True
2000,8,2000-02-21,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,3.857142857142857,0.4,7.8,True
2000,8,2000-02-21,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,2.4714285714285715,-2.6,8.5,True
2000,9,2000-02-28,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,7.571428571428571,0.4,16.2,True
2000,9,2000-02-28,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,6.257142857142857,-1.4,15.1,True
2000,9,2000-02-28,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,4.4714285714285715,-3.1,15.0,True
2000,9,2000-02-28,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,18.957142857142856,15.0,22.9,True
2000,9,2000-02-28,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,2.1142857142857143,-1.4,8.6,True
2000,9,2000-02-28,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,5.914285714285714,-3.0,15.2,True
2000,9,2000-02-28,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-4.214285714285714,-11.8,5.1,True
2000,9,2000-02-28,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,1.542857142857143,-6.6,11.7,True
2000,9,2000-02-28,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,7.242857142857143,0.4,15.9,True
2000,9,2000-02-28,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,5.714285714285714,-2.8,15.3,True
2000,10,2000-03-06,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,6.242857142857143,2.4,13.9,True
2000,10,2000-03-06,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,5.414285714285714,0.6,15.5,True
2000,10,2000-03-06,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,3.814285714285714,-2.6,13.6,True
2000,10,2000-03-06,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,18.557142857142857,15.6,22.2,True
2000,10,2000-03-06,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,2.057142857142857,-1.8,7.1,True
2000,10,2000-03-06,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,5.271428571428571,-0.5,13.2,True
2000,10,2000-03-06,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-5.485714285714286,-10.1,0.7,True
2000,10,2000-03-06,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,0.9714285714285715,-4.1,8.7,True
2000,10,2000-03-06,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,6.485714285714286,2.6,12.7,True
2000,10,2000-03-06,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,5.042857142857143,-1.8,15.3,True
2000,11,2000-03-13,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,9.414285714285715,1.6,17.6,True
2000,11,2000-03-13,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,8.042857142857143,-0.2,14.7,True
2000,11,2000-03-13,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,5.9142857142857155,-2.4,14.4,True
2000,11,2000-03-13,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,19.099999999999998,15.8,22.1,True
2000,11,2000-03-13,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,4.557142857142858,-1.9,14.5,True
2000,11,2000-03-13,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,7.414285714285714,1.3,16.1,True
2000,11,2000-03-13,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-4.0285714285714285,-9.9,1.3,True
2000,11,2000-03-13,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,2.642857142857143,-4.5,13.9,True
2000,11,2000-03-13,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,8.9,1.9,16.0,True
2000,11,2000-03-13,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,6.614285714285714,-1.6,14.8,True
2000,12,2000-03-20,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,9.014285714285714,2.2,15.6,True
2000,12,2000-03-20,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,8.514285714285714,1.3,15.1,True
2000,12,2000-03-20,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,6.371428571428572,-1.2,15.0,True
2000,12,2000-03-20,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,18.014285714285712,14.7,22.2,True
2000,12,2000-03-20,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,4.171428571428572,-0.1,13.9,True
2000,12,2000-03-20,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,7.257142857142857,-0.9,17.0,True
2000,12,2000-03-20,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-2.7857142857142856,-9.7,1.9,True
2000,12,2000-03-20,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,3.6571428571428575,-2.8,9.5,True
2000,12,2000-03-20,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,8.757142857142856,3.1,16.7,True
2000,12,2000-03-20,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,7.3428571428571425,0.4,16.6,True
2000,13,2000-03-27,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,10.914285714285715,5.4,17.9,True
2000,13,2000-03-27,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,10.357142857142858,4.0,17.0,True
2000,13,2000-03-27,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,9.157142857142857,-0.5,16.5,True
2000,13,2000-03-27,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,18.842857142857145,14.4,23.3,True
2000,13,2000-03-27,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,7.471428571428572,-0.1,16.9,True
2000,13,2000-03-27,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,10.057142857142859,0.4,15.9,True
2000,13,2000-03-27,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,-0.34285714285714286,-8.5,7.1,True
2000,13,2000-03-27,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,6.285714285714286,-0.9,15.6,True
2000,13,2000-03-27,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,10.814285714285715,4.7,15.5,True
2000,13,2000-03-27,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,9.842857142857143,-0.9,16.6,True
2000,14,2000-04-03,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,12.257142857142856,5.2,19.8,True
2000,14,2000-04-03,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,12.414285714285715,6.6,18.7,True
2000,14,2000-04-03,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,10.985714285714286,3.5,18.0,True
2000,14,2000-04-03,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,20.657142857142855,18.1,23.0,True
2000,14,2000-04-03,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,8.142857142857142,0.2,17.8,True
2000,14,2000-04-03,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,11.442857142857141,2.8,20.0,True
2000,14,2000-04-03,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,1.2285714285714284,-5.0,7.4,True
2000,14,2000-04-03,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,6.814285714285715,0.6,13.9,True
2000,14,2000-04-03,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,12.6,7.6,18.0,True
2000,14,2000-04-03,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,10.614285714285714,3.9,17.3,True
2000,15,2000-04-10,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,12.214285714285714,5.4,21.1,True
2000,15,2000-04-10,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,12.314285714285715,5.7,22.4,True
2000,15,2000-04-10,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,11.714285714285714,1.8,21.7,True
2000,15,2000-04-10,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,19.771428571428572,15.7,22.5,True
2000,15,2000-04-10,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,9.4,4.8,19.4,True
2000,15,2000-04-10,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,12.142857142857142,5.1,21.1,True
2000,15,2000-04-10,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,2.0,-3.3,7.8,True
2000,15,2000-04-10,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,8.585714285714285,2.9,16.2,True
2000,15,2000-04-10,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,12.728571428571428,6.8,20.8,True
2000,15,2000-04-10,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,12.342857142857143,5.5,21.1,True
2000,16,2000-04-17,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,14.428571428571429,6.0,22.0,True
2000,16,2000-04-17,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,14.328571428571431,6.5,21.3,True
2000,16,2000-04-17,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,13.328571428571427,2.5,21.0,True
2000,16,2000-04-17,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,20.728571428571428,15.6,23.8,True
2000,16,2000-04-17,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,10.9,5.0,18.7,True
2000,16,2000-04-17,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,14.414285714285715,5.9,20.3,True
2000,16,2000-04-17,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,4.428571428571429,-3.5,10.6,True
2000,16,2000-04-17,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,9.342857142857143,2.2,17.2,True
2000,16,2000-04-17,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,14.385714285714286,6.0,19.3,True
2000,16,2000-04-17,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,13.671428571428573,5.1,21.2,True
2000,17,2000-04-24,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,13.742857142857144,7.4,23.4,True
2000,17,2000-04-24,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,13.185714285714285,5.5,20.3,True
2000,17,2000-04-24,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,12.114285714285714,4.2,19.7,True
2000,17,2000-04-24,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,20.82857142857143,18.4,24.7,True
2000,17,2000-04-24,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,11.328571428571427,5.1,18.1,True
2000,17,2000-04-24,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,13.62857142857143,8.3,19.1,True
2000,17,2000-04-24,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,4.271428571428571,-1.4,13.2,True
2000,17,2000-04-24,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,10.171428571428573,4.0,16.2,True
2000,17,2000-04-24,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,13.557142857142859,9.4,18.9,True
2000,17,2000-04-24,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,13.514285714285714,6.1,19.5,True
2000,18,2000-05-01,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,16.214285714285715,10.1,24.9,True
2000,18,2000-05-01,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,16.714285714285715,7.3,24.9,True
2000,18,2000-05-01,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,15.614285714285716,7.7,24.3,True
2000,18,2000-05-01,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,21.685714285714287,20.1,23.2,True
2000,18,2000-05-01,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,13.314285714285715,6.9,23.0,True
2000,18,2000-05-01,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,17.02857142857143,8.6,25.8,True
2000,18,2000-05-01,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,9.585714285714285,0.9,17.1,True
2000,18,2000-05-01,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,11.357142857142858,6.2,16.4,True
2000,18,2000-05-01,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,16.942857142857143,10.7,22.8,True
2000,18,2000-05-01,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,16.17142857142857,10.2,21.0,True
2000,19,2000-05-08,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,16.985714285714288,11.5,26.0,True
2000,19,2000-05-08,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,17.4,9.2,27.2,True
2000,19,2000-05-08,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,18.228571428571428,12.6,26.8,True
2000,19,2000-05-08,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,22.2,20.8,24.4,True
2000,19,2000-05-08,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,15.557142857142859,9.2,24.1,True
2000,19,2000-05-08,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,19.185714285714287,13.2,26.5,True
2000,19,2000-05-08,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,11.214285714285714,6.0,17.1,True
2000,19,2000-05-08,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,13.114285714285714,7.8,19.3,True
2000,19,2000-05-08,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,17.9,13.7,23.3,True
2000,19,2000-05-08,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,17.914285714285715,12.9,26.1,True
2000,20,2000-05-15,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,17.32857142857143,12.2,23.3,True
2000,20,2000-05-15,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,17.37142857142857,12.5,23.8,True
2000,20,2000-05-15,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,17.485714285714288,10.8,24.6,True
2000,20,2000-05-15,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,22.985714285714288,19.8,24.9,True
2000,20,2000-05-15,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,14.928571428571429,9.0,22.3,True
2000,20,2000-05-15,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,17.985714285714288,12.7,23.1,True
2000,20,2000-05-15,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,10.671428571428573,4.6,20.4,True
2000,20,2000-05-15,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,13.671428571428573,9.2,18.9,True
2000,20,2000-05-15,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,17.357142857142858,13.6,21.5,True
2000,20,2000-05-15,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,16.728571428571428,12.4,22.1,True
2000,21,2000-05-22,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,21.357142857142858,13.4,30.7,True
2000,21,2000-05-22,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,21.071428571428573,14.8,29.5,True
2000,21,2000-05-22,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,20.214285714285715,11.3,27.6,True
2000,21,2000-05-22,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,23.485714285714288,20.9,25.6,True
2000,21,2000-05-22,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,18.114285714285714,12.2,24.3,True
2000,21,2000-05-22,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,21.900000000000002,14.2,29.6,True
2000,21,2000-05-22,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,14.971428571428572,7.4,24.5,True
2000,21,2000-05-22,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,16.928571428571427,9.2,23.5,True
2000,21,2000-05-22,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,21.17142857142857,15.6,26.6,True
2000,21,2000-05-22,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,19.957142857142856,14.1,26.4,True
2000,22,2000-05-29,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,20.3,14.6,26.3,True
2000,22,2000-05-29,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,20.5,15.8,26.9,True
2000,22,2000-05-29,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,19.8,13.2,26.6,True
2000,22,2000-05-29,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,25.685714285714287,23.1,27.7,True
2000,22,2000-05-29,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,16.87142857142857,11.8,24.3,True
2000,22,2000-05-29,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,20.785714285714285,14.9,27.0,True
2000,22,2000-05-29,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,14.614285714285714,8.9,24.2,True
2000,22,2000-05-29,Tohoku,Sendai,Miyagi,38.26667,140.86667,7,7,7,7,7,17.742857142857144,11.5,26.0,True
2000,22,2000-05-29,Shikoku,Takamatsu,Kagawa,34.33333,134.05,7,7,7,7,7,20.12857142857143,15.6,24.5,True
2000,22,2000-05-29,Kanto,Tokyo,Tokyo,35.6895,139.69171,7,7,7,7,7,21.014285714285712,16.9,26.4,True
2000,23,2000-06-05,Kyushu,Fukuoka,Fukuoka,33.6,130.41667,7,7,7,7,7,20.52857142857143,15.3,27.5,True
2000,23,2000-06-05,Chugoku,Hiroshima,Hiroshima,34.4,132.45,7,7,7,7,7,20.485714285714288,13.4,27.7,True
2000,23,2000-06-05,Chubu,Nagoya,Aichi,35.18147,136.9064,7,7,7,7,7,20.157142857142855,12.5,29.0,True
2000,23,2000-06-05,Subtropical South,Naha,Okinawa,26.213,127.67851,7,7,7,7,7,26.042857142857144,23.1,27.8,True
2000,23,2000-06-05,Japan Sea / Hokuriku,Niigata,Niigata,37.92259,139.04124,7,7,7,7,7,18.457142857142856,12.2,26.1,True
2000,23,2000-06-05,Kansai,Osaka,Osaka,34.69379,135.50107,7,7,7,7,7,20.928571428571427,13.5,28.5,True
2000,23,2000-06-05,Hokkaido,Sapporo,Hokkaido,43.06667,141.35,7,7,7,7,7,13.028571428571428,7.9,20.3,True
