ISO_YEAR,ISO_WEEK,ISO_WEEKSTARTDATE,location_count,complete_location_count,national_proxy_complete,national_mean_temperature,national_min_temperature,national_max_temperature
2003,51,2003-12-15,10,10,True,5.64,0.9199999999999999,11.09
2003,52,2003-12-22,10,10,True,6.514285714285714,0.7600000000000001,13.11
2004,1,2003-12-29,10,10,True,6.711428571428572,1.7100000000000002,12.040000000000001
2004,2,2004-01-05,10,10,True,4.895714285714286,-0.0700000000000002,10.370000000000001
2004,3,2004-01-12,10,10,True,3.6714285714285717,-0.9399999999999998,9.629999999999999
2004,4,2004-01-19,10,10,True,2.42,-3.1,8.51
2004,5,2004-01-26,10,10,True,3.4971428571428573,-2.27,9.8
2004,6,2004-02-02,10,10,True,3.1428571428571432,-1.7,9.86
2004,7,2004-02-09,10,10,True,4.9557142857142855,-1.4599999999999997,12.830000000000002
2004,8,2004-02-16,10,10,True,7.825714285714286,0.76,17.34
2004,9,2004-02-23,10,10,True,7.127142857142857,0.8799999999999999,14.430000000000001
2004,10,2004-03-01,10,10,True,3.7314285714285718,-1.44,10.0
2004,11,2004-03-08,10,10,True,7.88,-0.43000000000000005,16.759999999999998
2004,12,2004-03-15,10,10,True,8.811428571428571,2.08,18.45
2004,13,2004-03-22,10,10,True,8.84,2.87,16.19
2004,14,2004-03-29,10,10,True,10.847142857142858,3.9800000000000004,18.79
2004,15,2004-04-05,10,10,True,11.851428571428572,3.3299999999999996,19.98
2004,16,2004-04-12,10,10,True,14.629999999999999,7.58,22.619999999999997
2004,17,2004-04-19,10,10,True,14.707142857142856,6.81,23.95
2004,18,2004-04-26,10,10,True,14.668571428571429,7.51,22.61
2004,19,2004-05-03,10,10,True,16.56714285714286,9.61,23.35
2004,20,2004-05-10,10,10,True,18.50142857142857,12.59,24.580000000000002
2004,21,2004-05-17,10,10,True,17.872857142857143,13.169999999999998,23.93
2004,22,2004-05-24,10,10,True,19.818571428571428,12.370000000000001,25.96
2004,23,2004-05-31,10,10,True,19.907142857142855,13.23,26.51
2004,24,2004-06-07,10,10,True,20.467142857142857,16.1,25.560000000000002
2004,25,2004-06-14,10,10,True,22.00857142857143,14.51,28.580000000000002
2004,26,2004-06-21,10,10,True,23.652857142857144,19.56,28.639999999999997
2004,27,2004-06-28,10,10,True,23.821428571428573,19.14,29.15
2004,28,2004-07-05,10,10,True,25.112857142857145,20.43,30.23
2004,29,2004-07-12,10,10,True,25.475714285714286,20.919999999999998,30.49
2004,30,2004-07-19,10,10,True,26.824285714285715,22.130000000000003,32.21
2004,31,2004-07-26,10,10,True,27.014285714285712,23.36,32.56
2004,32,2004-08-02,10,10,True,26.571428571428573,22.94,31.01
2004,33,2004-08-09,10,10,True,26.131428571428568,21.25,31.369999999999997
2004,34,2004-08-16,10,10,True,25.06857142857143,20.31,30.330000000000002
2004,35,2004-08-23,10,10,True,24.162857142857142,20.28,29.1
2004,36,2004-08-30,10,10,True,24.377142857142857,19.6,29.71
2004,37,2004-09-06,10,10,True,23.815714285714286,19.46,28.889999999999997
2004,38,2004-09-13,10,10,True,23.49,18.61,28.51
2004,39,2004-09-20,10,10,True,22.431428571428572,18.740000000000002,27.82
2004,40,2004-09-27,10,10,True,20.869999999999997,15.830000000000002,25.72
2004,41,2004-10-04,10,10,True,18.912857142857142,14.41,24.2
2004,42,2004-10-11,10,10,True,17.124285714285715,11.03,23.16
2004,43,2004-10-18,10,10,True,16.46857142857143,10.82,22.11
2004,44,2004-10-25,10,10,True,14.477142857142857,8.15,20.97
2004,45,2004-11-01,10,10,True,15.381428571428572,10.290000000000001,20.31
2004,46,2004-11-08,10,10,True,15.151428571428573,9.58,21.07
2004,47,2004-11-15,10,10,True,12.155714285714286,7.7299999999999995,16.6
2004,48,2004-11-22,10,10,True,11.952857142857143,6.57,18.080000000000002
2004,49,2004-11-29,10,10,True,10.545714285714286,4.13,18.55
2004,50,2004-12-06,10,10,True,9.461428571428572,4.01,15.570000000000002
2004,51,2004-12-13,10,10,True,8.91,3.87,14.52
2004,52,2004-12-20,10,10,True,6.668571428571428,2.27,14.15
2004,53,2004-12-27,10,10,True,3.388571428571429,-2.1399999999999997,8.639999999999999
2005,1,2005-01-03,10,10,True,4.595714285714285,-0.21000000000000002,11.24
2005,2,2005-01-10,10,10,True,3.341428571428571,-1.1300000000000001,8.28
2005,3,2005-01-17,10,10,True,4.01,-0.45,9.08
2005,4,2005-01-24,10,10,True,4.842857142857143,-0.57,12.02
2005,5,2005-01-31,10,10,True,2.3485714285714283,-2.6100000000000003,7.8100000000000005
2005,6,2005-02-07,10,10,True,4.458571428571429,-0.5900000000000001,11.64
2005,7,2005-02-14,10,10,True,5.445714285714286,-1.22,12.55
2005,8,2005-02-21,10,10,True,3.152857142857143,-2.23,10.870000000000001
2005,9,2005-02-28,10,10,True,3.404285714285714,-2.57,9.33
2005,10,2005-03-07,10,10,True,6.8185714285714285,-1.22,15.24
2005,11,2005-03-14,10,10,True,7.027142857142858,-0.71,14.89
2005,12,2005-03-21,10,10,True,8.114285714285714,1.4500000000000002,15.0
2005,13,2005-03-28,10,10,True,9.204285714285714,2.54,16.009999999999998
2005,14,2005-04-04,10,10,True,12.35,3.6399999999999997,21.86
2005,15,2005-04-11,10,10,True,11.485714285714286,5.43,18.9
2005,16,2005-04-18,10,10,True,12.968571428571428,6.6,20.240000000000002
2005,17,2005-04-25,10,10,True,16.494285714285716,8.65,24.93
2005,18,2005-05-02,10,10,True,15.982857142857142,9.27,23.64
2005,19,2005-05-09,10,10,True,14.574285714285713,9.09,20.9
2005,20,2005-05-16,10,10,True,17.085714285714285,9.6,24.2
2005,21,2005-05-23,10,10,True,17.655714285714286,11.28,24.16
2005,22,2005-05-30,10,10,True,19.46,14.280000000000001,25.4
2005,23,2005-06-06,10,10,True,21.121428571428574,14.51,27.389999999999997
2005,24,2005-06-13,10,10,True,21.475714285714282,16.52,26.889999999999997
2005,25,2005-06-20,10,10,True,24.02285714285714,19.29,30.21
2005,26,2005-06-27,10,10,True,24.34857142857143,20.5,29.880000000000003
2005,27,2005-07-04,10,10,True,22.775714285714283,19.2,27.339999999999996
2005,28,2005-07-11,10,10,True,24.405714285714286,19.84,29.68
2005,29,2005-07-18,10,10,True,25.28857142857143,21.1,30.669999999999998
2005,30,2005-07-25,10,10,True,25.36,20.98,30.619999999999997
2005,31,2005-08-01,10,10,True,26.917142857142856,23.34,31.809999999999995
2005,32,2005-08-08,10,10,True,26.735714285714284,23.29,30.96
2005,33,2005-08-15,10,10,True,25.96142857142857,22.44,30.589999999999996
2005,34,2005-08-22,10,10,True,24.990000000000002,20.89,29.660000000000004
2005,35,2005-08-29,10,10,True,25.235714285714288,20.31,30.47
2005,36,2005-09-05,10,10,True,24.34,20.07,28.98
2005,37,2005-09-12,10,10,True,23.687142857142856,18.04,29.28
2005,38,2005-09-19,10,10,True,22.822857142857142,17.830000000000002,28.139999999999997
2005,39,2005-09-26,10,10,True,20.934285714285714,16.119999999999997,26.47
2005,40,2005-10-03,10,10,True,20.28142857142857,16.29,26.080000000000002
2005,41,2005-10-10,10,10,True,19.60857142857143,14.559999999999999,24.830000000000002
2005,42,2005-10-17,10,10,True,16.678571428571427,11.11,22.4
2005,43,2005-10-24,10,10,True,15.622857142857143,10.7,21.32
2005,44,2005-10-31,10,10,True,15.081428571428571,8.68,21.29
2005,45,2005-11-07,10,10,True,13.815714285714284,8.65,19.95
2005,46,2005-11-14,10,10,True,9.69,5.5200000000000005,15.86
2005,47,2005-11-21,10,10,True,10.092857142857143,4.840000000000001,14.959999999999999
2005,48,2005-11-28,10,10,True,8.597142857142858,2.8099999999999996,15.64
2005,49,2005-12-05,10,10,True,5.432857142857143,0.7100000000000001,10.77
2005,50,2005-12-12,10,10,True,2.585714285714286,-1.58,7.2
2005,51,2005-12-19,10,10,True,3.168571428571428,-1.9800000000000004,8.690000000000001
2005,52,2005-12-26,10,10,True,3.29,-0.73,8.09
2006,1,2006-01-02,10,10,True,2.2028571428571433,-2.6399999999999997,8.33
2006,2,2006-01-09,10,10,True,4.744285714285715,-1.7,11.32
2006,3,2006-01-16,10,10,True,3.848571428571428,-0.7300000000000001,9.809999999999999
2006,4,2006-01-23,10,10,True,3.307142857142857,-1.8700000000000003,10.09
2006,5,2006-01-30,10,10,True,3.9471428571428575,-2.8,11.98
2006,6,2006-02-06,10,10,True,2.9314285714285715,-2.1599999999999997,9.18
2006,7,2006-02-13,10,10,True,6.2128571428571435,-0.9399999999999998,14.290000000000001
2006,8,2006-02-20,10,10,True,7.405714285714287,1.26,13.530000000000001
2006,9,2006-02-27,10,10,True,5.198571428571428,-0.23000000000000012,13.05
2006,10,2006-03-06,10,10,True,8.571428571428573,1.7700000000000002,15.780000000000001
2006,11,2006-03-13,10,10,True,6.3271428571428565,-0.45999999999999985,13.99
2006,12,2006-03-20,10,10,True,8.30142857142857,1.7400000000000002,15.02
2006,13,2006-03-27,10,10,True,8.302857142857142,1.42,16.29
2006,14,2006-04-03,10,10,True,9.992857142857144,4.49,16.73
2006,15,2006-04-10,10,10,True,11.751428571428573,5.319999999999999,18.71
2006,16,2006-04-17,10,10,True,11.65,4.71,19.69
2006,17,2006-04-24,10,10,True,12.994285714285715,6.49,20.98
2006,18,2006-05-01,10,10,True,15.905714285714286,7.63,23.869999999999997
2006,19,2006-05-08,10,10,True,16.627142857142857,10.39,23.55
2006,20,2006-05-15,10,10,True,17.702857142857145,11.02,24.580000000000002
2006,21,2006-05-22,10,10,True,18.15714285714286,11.879999999999999,24.630000000000003
2006,22,2006-05-29,10,10,True,19.034285714285716,13.65,25.36
2006,23,2006-06-05,10,10,True,19.36,14.35,25.09
2006,24,2006-06-12,10,10,True,21.044285714285714,15.940000000000001,26.580000000000002
2006,25,2006-06-19,10,10,True,22.02,17.81,27.03
2006,26,2006-06-26,10,10,True,23.454285714285714,19.259999999999998,28.26
2006,27,2006-07-03,10,10,True,23.104285714285716,19.4,28.22
2006,28,2006-07-10,10,10,True,25.767142857142858,21.86,30.77
2006,29,2006-07-17,10,10,True,23.178571428571427,20.119999999999997,27.46
2006,30,2006-07-24,10,10,True,24.901428571428575,20.82,29.6
2006,31,2006-07-31,10,10,True,25.822857142857146,21.04,31.630000000000003
2006,32,2006-08-07,10,10,True,26.997142857142855,23.04,32.0
2006,33,2006-08-14,10,10,True,27.13285714285714,23.22,31.830000000000002
2006,34,2006-08-21,10,10,True,26.424285714285713,22.54,30.669999999999998
2006,35,2006-08-28,10,10,True,24.502857142857145,19.89,29.589999999999996
2006,36,2006-09-04,10,10,True,24.158571428571427,19.419999999999998,29.860000000000003
2006,37,2006-09-11,10,10,True,21.765714285714285,17.93,26.139999999999997
2006,38,2006-09-18,10,10,True,21.041428571428572,15.170000000000002,27.160000000000004
2006,39,2006-09-25,10,10,True,19.93714285714286,14.959999999999999,25.119999999999997
2006,40,2006-10-02,10,10,True,19.1,14.65,24.509999999999998
2006,41,2006-10-09,10,10,True,18.42142857142857,12.690000000000001,24.419999999999998
2006,42,2006-10-16,10,10,True,17.931428571428572,12.41,23.55
2006,43,2006-10-23,10,10,True,16.502857142857142,12.07,21.85
2006,44,2006-10-30,10,10,True,15.39,9.9,20.96
2006,45,2006-11-06,10,10,True,13.972857142857142,7.609999999999999,21.39
2006,46,2006-11-13,10,10,True,11.265714285714285,6.24,17.98
2006,47,2006-11-20,10,10,True,11.5,6.029999999999999,17.009999999999998
2006,48,2006-11-27,10,10,True,9.711428571428572,3.8200000000000003,16.31
2006,49,2006-12-04,10,10,True,7.755714285714286,2.5300000000000002,12.940000000000001
2006,50,2006-12-11,10,10,True,8.618571428571428,2.94,13.85
2006,51,2006-12-18,10,10,True,7.014285714285714,2.03,11.89
2006,52,2006-12-25,10,10,True,6.614285714285714,1.23,13.540000000000001
2007,1,2007-01-01,10,10,True,6.4471428571428575,0.64,11.47
2007,2,2007-01-08,10,10,True,4.63,0.8199999999999997,9.11
2007,3,2007-01-15,10,10,True,5.844285714285714,0.6199999999999999,11.14
2007,4,2007-01-22,10,10,True,5.494285714285715,-0.059999999999999984,11.15
2007,5,2007-01-29,10,10,True,4.96,-0.43999999999999995,11.42
2007,6,2007-02-05,10,10,True,7.49,0.45,14.190000000000001
2007,7,2007-02-12,10,10,True,6.654285714285715,0.49000000000000005,13.66
2007,8,2007-02-19,10,10,True,6.655714285714287,0.7500000000000002,14.219999999999999
2007,9,2007-02-26,10,10,True,8.222857142857142,0.96,16.5
2007,10,2007-03-05,10,10,True,6.4314285714285715,0.4600000000000001,15.440000000000001
2007,11,2007-03-12,10,10,True,5.557142857142857,0.89,10.99
2007,12,2007-03-19,10,10,True,8.735714285714286,1.57,16.44
2007,13,2007-03-26,10,10,True,11.642857142857142,4.87,18.64
2007,14,2007-04-02,10,10,True,9.540000000000001,3.2299999999999995,16.33
2007,15,2007-04-09,10,10,True,12.031428571428572,5.52,19.169999999999998
2007,16,2007-04-16,10,10,True,12.328571428571427,5.6899999999999995,20.79
2007,17,2007-04-23,10,10,True,13.372857142857143,6.76,20.77
2007,18,2007-04-30,10,10,True,16.374285714285712,9.540000000000001,22.56
2007,19,2007-05-07,10,10,True,16.369999999999997,9.43,24.380000000000003
2007,20,2007-05-14,10,10,True,16.54,10.66,23.55
2007,21,2007-05-21,10,10,True,18.53714285714286,10.83,25.99
2007,22,2007-05-28,10,10,True,18.034285714285716,12.059999999999999,23.490000000000002
2007,23,2007-06-04,10,10,True,20.077142857142857,14.719999999999999,25.330000000000002
2007,24,2007-06-11,10,10,True,21.295714285714286,15.34,27.24
2007,25,2007-06-18,10,10,True,22.262857142857143,18.0,27.05
2007,26,2007-06-25,10,10,True,23.754285714285714,19.3,28.669999999999998
2007,27,2007-07-02,10,10,True,22.965714285714284,19.23,27.4
2007,28,2007-07-09,10,10,True,22.947142857142858,19.9,27.130000000000003
2007,29,2007-07-16,10,10,True,23.43,19.73,28.610000000000003
2007,30,2007-07-23,10,10,True,25.334285714285716,19.97,30.29
2007,31,2007-07-30,10,10,True,25.225714285714286,19.53,31.110000000000003
2007,32,2007-08-06,10,10,True,26.884285714285717,23.05,31.97
2007,33,2007-08-13,10,10,True,27.727142857142855,23.21,33.55
2007,34,2007-08-20,10,10,True,26.60285714285714,22.169999999999998,31.669999999999998
2007,35,2007-08-27,10,10,True,25.17142857142857,21.240000000000002,30.74
2007,36,2007-09-03,10,10,True,25.60857142857143,21.43,30.919999999999998
2007,37,2007-09-10,10,10,True,24.495714285714286,19.29,29.71
2007,38,2007-09-17,10,10,True,24.917142857142856,20.75,30.29
2007,39,2007-09-24,10,10,True,21.878571428571426,17.21,27.65
2007,40,2007-10-01,10,10,True,20.88285714285714,16.1,25.669999999999998
2007,41,2007-10-08,10,10,True,18.747142857142855,13.9,24.16
2007,42,2007-10-15,10,10,True,16.201428571428572,10.559999999999999,21.5
2007,43,2007-10-22,10,10,True,16.587142857142858,9.98,22.169999999999998
2007,44,2007-10-29,10,10,True,15.284285714285716,9.85,21.5
2007,45,2007-11-05,10,10,True,14.357142857142858,9.22,19.31
2007,46,2007-11-12,10,10,True,11.798571428571428,5.32,17.72
2007,47,2007-11-19,10,10,True,8.448571428571428,3.75,15.809999999999999
2007,48,2007-11-26,10,10,True,10.174285714285713,5.2,17.0
2007,49,2007-12-03,10,10,True,7.585714285714286,3.3899999999999997,12.03
2007,50,2007-12-10,10,10,True,7.987142857142857,2.83,13.41
2007,51,2007-12-17,10,10,True,7.082857142857144,2.62,12.629999999999999
2007,52,2007-12-24,10,10,True,7.721428571428572,1.3699999999999999,13.4
2008,1,2007-12-31,10,10,True,4.568571428571429,0.13000000000000017,11.290000000000001
2008,2,2008-01-07,10,10,True,6.368571428571428,0.51,12.88
2008,3,2008-01-14,10,10,True,3.1185714285714288,-1.24,8.42
2008,4,2008-01-21,10,10,True,3.0300000000000002,-1.2499999999999998,7.85
2008,5,2008-01-28,10,10,True,3.6557142857142857,-0.6999999999999998,8.64
2008,6,2008-02-04,10,10,True,3.1957142857142857,-1.52,9.0
2008,7,2008-02-11,10,10,True,2.8114285714285714,-1.58,9.15
2008,8,2008-02-18,10,10,True,4.3914285714285715,-1.78,12.52
2008,9,2008-02-25,10,10,True,4.864285714285715,-1.2599999999999998,12.41
2008,10,2008-03-03,10,10,True,5.555714285714286,0.16999999999999993,13.15
2008,11,2008-03-10,10,10,True,9.861428571428572,2.88,16.65
2008,12,2008-03-17,10,10,True,10.141428571428571,3.3600000000000003,17.130000000000003
2008,13,2008-03-24,10,10,True,9.374285714285714,4.069999999999999,15.91
2008,14,2008-03-31,10,10,True,10.218571428571428,4.34,17.78
2008,15,2008-04-07,10,10,True,12.397142857142857,6.409999999999999,18.81
2008,16,2008-04-14,10,10,True,13.742857142857142,7.409999999999999,20.14
2008,17,2008-04-21,10,10,True,14.25,7.109999999999999,21.54
2008,18,2008-04-28,10,10,True,16.955714285714286,8.3,25.02
2008,19,2008-05-05,10,10,True,15.748571428571429,9.32,23.7
2008,20,2008-05-12,10,10,True,15.572857142857142,9.040000000000001,22.759999999999998
2008,21,2008-05-19,10,10,True,18.442857142857143,11.29,25.04
2008,22,2008-05-26,10,10,True,18.43,12.86,25.080000000000002
2008,23,2008-06-02,10,10,True,19.13142857142857,14.5,24.86
2008,24,2008-06-09,10,10,True,20.447142857142858,15.309999999999999,26.24
2008,25,2008-06-16,10,10,True,21.725714285714286,16.61,26.74
2008,26,2008-06-23,10,10,True,21.642857142857142,17.6,26.27
2008,27,2008-06-30,10,10,True,23.735714285714284,17.47,29.7
2008,28,2008-07-07,10,10,True,24.677142857142858,20.5,30.0
2008,29,2008-07-14,10,10,True,26.072857142857146,22.45,30.7
2008,30,2008-07-21,10,10,True,26.714285714285715,23.16,31.339999999999996
2008,31,2008-07-28,10,10,True,26.401428571428575,22.47,31.330000000000002
2008,32,2008-08-04,10,10,True,27.045714285714286,22.77,32.5
2008,33,2008-08-11,10,10,True,26.601428571428574,22.380000000000003,31.660000000000004
2008,34,2008-08-18,10,10,True,24.21857142857143,19.9,29.880000000000003
2008,35,2008-08-25,10,10,True,24.15142857142857,19.96,29.060000000000002
2008,36,2008-09-01,10,10,True,25.02857142857143,21.380000000000003,29.55
2008,37,2008-09-08,10,10,True,23.791428571428572,18.130000000000003,28.669999999999998
2008,38,2008-09-15,10,10,True,23.077142857142857,19.22,28.060000000000002
2008,39,2008-09-22,10,10,True,20.544285714285714,14.6,26.610000000000003
2008,40,2008-09-29,10,10,True,18.53142857142857,14.030000000000001,23.8
2008,41,2008-10-06,10,10,True,19.405714285714286,13.330000000000002,24.41
2008,42,2008-10-13,10,10,True,18.052857142857142,12.77,23.619999999999997
2008,43,2008-10-20,10,10,True,18.34285714285714,13.36,23.6
2008,44,2008-10-27,10,10,True,14.524285714285714,9.819999999999999,19.5
2008,45,2008-11-03,10,10,True,14.282857142857143,9.1,21.009999999999998
2008,46,2008-11-10,10,10,True,12.928571428571427,7.76,18.64
2008,47,2008-11-17,10,10,True,9.014285714285714,2.9699999999999998,16.31
2008,48,2008-11-24,10,10,True,9.32857142857143,4.9,14.680000000000001
2008,49,2008-12-01,10,10,True,8.184285714285714,1.3900000000000001,16.32
2008,50,2008-12-08,10,10,True,9.024285714285714,2.2800000000000002,16.28
2008,51,2008-12-15,10,10,True,8.05857142857143,2.0999999999999996,15.73
2008,52,2008-12-22,10,10,True,5.598571428571429,0.7500000000000002,12.22
2009,1,2008-12-29,10,10,True,5.445714285714286,1.34,11.5
2009,2,2009-01-05,10,10,True,4.8742857142857146,-0.14999999999999997,9.97
2009,3,2009-01-12,10,10,True,3.3771428571428572,-1.02,10.030000000000001
2009,4,2009-01-19,10,10,True,5.3,-1.19,12.45
2009,5,2009-01-26,10,10,True,5.794285714285714,-0.75,12.59
2009,6,2009-02-02,10,10,True,5.621428571428572,0.7200000000000001,11.01
2009,7,2009-02-09,10,10,True,8.232857142857142,0.8699999999999999,16.61
2009,8,2009-02-16,10,10,True,4.522857142857143,-0.7100000000000002,11.91
2009,9,2009-02-23,10,10,True,7.377142857142857,2.5,12.89
2009,10,2009-03-02,10,10,True,6.951428571428572,1.53,13.180000000000001
2009,11,2009-03-09,10,10,True,7.632857142857143,1.1999999999999997,14.540000000000001
2009,12,2009-03-16,10,10,True,11.242857142857142,2.87,19.45
2009,13,2009-03-23,10,10,True,7.217142857142856,1.6300000000000001,13.27
2009,14,2009-03-30,10,10,True,8.97,2.5900000000000003,16.18
2009,15,2009-04-06,10,10,True,13.36,5.279999999999999,22.119999999999997
2009,16,2009-04-13,10,10,True,14.468571428571428,8.24,22.43
2009,17,2009-04-20,10,10,True,13.89,8.14,21.1
2009,18,2009-04-27,10,10,True,13.972857142857142,6.37,21.91
2009,19,2009-05-04,10,10,True,17.14142857142857,11.620000000000001,25.04
2009,20,2009-05-11,10,10,True,17.24857142857143,10.0,24.619999999999997
2009,21,2009-05-18,10,10,True,19.177142857142858,13.26,26.330000000000002
2009,22,2009-05-25,10,10,True,18.330000000000002,13.26,24.1
2009,23,2009-06-01,10,10,True,19.44,13.24,25.910000000000004
2009,24,2009-06-08,10,10,True,20.362857142857145,15.569999999999999,25.57
2009,25,2009-06-15,10,10,True,21.297142857142855,15.940000000000001,27.01
2009,26,2009-06-22,10,10,True,23.732857142857142,18.72,29.27
2009,27,2009-06-29,10,10,True,22.768571428571427,18.78,27.830000000000002
2009,28,2009-07-06,10,10,True,24.244285714285716,19.86,28.78
2009,29,2009-07-13,10,10,True,25.29,20.94,30.089999999999996
2009,30,2009-07-20,10,10,True,24.514285714285712,20.78,29.110000000000003
2009,31,2009-07-27,10,10,True,24.625714285714285,21.57,28.880000000000003
2009,32,2009-08-03,10,10,True,25.774285714285714,22.27,30.139999999999997
2009,33,2009-08-10,10,10,True,25.692857142857143,21.580000000000002,30.6
2009,34,2009-08-17,10,10,True,25.524285714285714,21.19,30.169999999999998
2009,35,2009-08-24,10,10,True,23.937142857142856,18.53,29.330000000000002
2009,36,2009-08-31,10,10,True,23.65285714285714,19.509999999999998,29.23
2009,37,2009-09-07,10,10,True,22.248571428571427,17.32,28.7
2009,38,2009-09-14,10,10,True,20.947142857142858,15.709999999999999,26.360000000000003
2009,39,2009-09-21,10,10,True,21.91142857142857,16.21,27.330000000000002
2009,40,2009-09-28,10,10,True,21.104285714285716,15.930000000000001,26.01
2009,41,2009-10-05,10,10,True,17.62,12.559999999999999,22.45
2009,42,2009-10-12,10,10,True,16.637142857142855,11.74,21.990000000000002
2009,43,2009-10-19,10,10,True,16.122857142857143,10.639999999999999,21.869999999999997
2009,44,2009-10-26,10,10,True,16.315714285714286,10.89,22.86
2009,45,2009-11-02,10,10,True,13.09142857142857,5.55,20.86
2009,46,2009-11-09,10,10,True,14.214285714285714,8.57,20.52
2009,47,2009-11-16,10,10,True,9.112857142857141,4.959999999999999,13.459999999999999
2009,48,2009-11-23,10,10,True,11.144285714285715,5.76,17.27
2009,49,2009-11-30,10,10,True,9.464285714285714,4.66,14.98
2009,50,2009-12-07,10,10,True,9.214285714285714,3.53,15.05
2009,51,2009-12-14,10,10,True,4.292857142857143,-0.11000000000000018,10.629999999999999
2009,52,2009-12-21,10,10,True,5.771428571428571,0.21999999999999997,11.72
2009,53,2009-12-28,10,10,True,4.42,-0.04999999999999991,11.11
2010,1,2010-01-04,10,10,True,4.2942857142857145,0.09999999999999978,9.76
2010,2,2010-01-11,10,10,True,2.8899999999999997,-1.4900000000000002,8.879999999999999
2010,3,2010-01-18,10,10,True,5.557142857142857,-0.37000000000000005,14.48
2010,4,2010-01-25,10,10,True,5.868571428571428,0.26000000000000006,12.28
2010,5,2010-02-01,10,10,True,2.61,-2.02,8.75
2010,6,2010-02-08,10,10,True,6.014285714285714,-0.5499999999999999,14.8
2010,7,2010-02-15,10,10,True,3.7299999999999995,-1.1400000000000001,9.49
2010,8,2010-02-22,10,10,True,9.704285714285714,0.9199999999999999,17.28
2010,9,2010-03-01,10,10,True,8.835714285714285,3.72,15.63
2010,10,2010-03-08,10,10,True,6.385714285714286,-0.21000000000000005,15.05
2010,11,2010-03-15,10,10,True,9.440000000000001,2.2800000000000002,19.06
2010,12,2010-03-22,10,10,True,7.207142857142857,0.8800000000000002,12.88
2010,13,2010-03-29,10,10,True,8.68,0.5500000000000002,16.29
2010,14,2010-04-05,10,10,True,11.597142857142858,3.7399999999999998,19.65
2010,15,2010-04-12,10,10,True,9.978571428571428,4.220000000000001,17.86
2010,16,2010-04-19,10,10,True,11.742857142857144,5.2,19.31
2010,17,2010-04-26,10,10,True,12.965714285714284,6.279999999999999,19.91
2010,18,2010-05-03,10,10,True,17.384285714285717,9.83,24.16
2010,19,2010-05-10,10,10,True,14.274285714285714,8.56,20.6
2010,20,2010-05-17,10,10,True,18.89142857142857,12.129999999999999,25.75
2010,21,2010-05-24,10,10,True,16.332857142857144,10.639999999999999,22.89
2010,22,2010-05-31,10,10,True,18.35142857142857,12.209999999999999,24.73
2010,23,2010-06-07,10,10,True,20.714285714285715,15.190000000000001,26.6
2010,24,2010-06-14,10,10,True,22.64,18.05,27.76
2010,25,2010-06-21,10,10,True,23.384285714285717,18.34,28.28
2010,26,2010-06-28,10,10,True,24.70285714285714,21.509999999999998,29.0
2010,27,2010-07-05,10,10,True,24.595714285714287,20.880000000000003,28.939999999999998
2010,28,2010-07-12,10,10,True,24.7,20.96,29.5
2010,29,2010-07-19,10,10,True,27.054285714285715,22.82,31.630000000000003
2010,30,2010-07-26,10,10,True,26.697142857142858,23.27,30.910000000000004
2010,31,2010-08-02,10,10,True,27.575714285714287,23.54,31.839999999999996
2010,32,2010-08-09,10,10,True,26.91142857142857,23.759999999999998,31.22
2010,33,2010-08-16,10,10,True,27.737142857142857,24.0,32.39
2010,34,2010-08-23,10,10,True,27.54714285714286,23.73,32.1
2010,35,2010-08-30,10,10,True,28.0,23.85,32.95
2010,36,2010-09-06,10,10,True,26.087142857142858,21.09,31.860000000000003
2010,37,2010-09-13,10,10,True,23.817142857142855,19.29,29.05
2010,38,2010-09-20,10,10,True,21.612857142857145,15.26,28.910000000000004
2010,39,2010-09-27,10,10,True,20.147142857142857,15.76,25.28
2010,40,2010-10-04,10,10,True,19.72,15.65,24.35
2010,41,2010-10-11,10,10,True,19.527142857142856,14.459999999999999,24.69
2010,42,2010-10-18,10,10,True,17.830000000000002,12.969999999999999,22.9
2010,43,2010-10-25,10,10,True,14.188571428571427,8.690000000000001,21.39
2010,44,2010-11-01,10,10,True,13.174285714285713,8.059999999999999,19.0
2010,45,2010-11-08,10,10,True,12.902857142857144,7.42,18.98
2010,46,2010-11-15,10,10,True,10.675714285714285,5.43,17.29
2010,47,2010-11-22,10,10,True,10.732857142857142,5.4799999999999995,16.869999999999997
2010,48,2010-11-29,10,10,True,10.387142857142857,4.29,17.75
2010,49,2010-12-06,10,10,True,8.180000000000001,3.15,15.98
2010,50,2010-12-13,10,10,True,6.404285714285715,1.0899999999999999,13.62
2010,51,2010-12-20,10,10,True,6.724285714285715,-0.05999999999999991,14.23
2010,52,2010-12-27,10,10,True,4.0042857142857144,-0.7099999999999999,10.73
2011,1,2011-01-03,10,10,True,3.3242857142857147,-0.9,8.129999999999999
2011,2,2011-01-10,10,10,True,1.4242857142857144,-3.4699999999999998,7.140000000000001
2011,3,2011-01-17,10,10,True,2.742857142857143,-1.83,7.33
2011,4,2011-01-24,10,10,True,1.7728571428571427,-2.7700000000000005,6.67
2011,5,2011-01-31,10,10,True,4.101428571428572,-3.1900000000000004,11.43
2011,6,2011-02-07,10,10,True,3.9200000000000004,-1.78,10.22
2011,7,2011-02-14,10,10,True,4.93,-1.26,12.26
2011,8,2011-02-21,10,10,True,7.501428571428572,0.5900000000000002,15.4
2011,9,2011-02-28,10,10,True,5.031428571428571,-0.8300000000000001,12.85
